Phylum,x,y
Firmicutes,-19.3641,-14.4447
Firmicutes,-61.197,5.17011
Firmicutes,12.0891,-14.0062
Firmicutes,73.5969,30.2456
Firmicutes,15.8967,-18.5207
Firmicutes,-35.8608,20.8876
Firmicutes,-49.4102,12.9367
Firmicutes,10.4512,-54.725
Firmicutes,13.0833,12.6564
Bacteroidetes,-18.4249,3.30277
Firmicutes,-38.4253,77.626
Bacteroidetes,-3.17801,5.10424
Elusimicrobia,73.8862,7.66479
Firmicutes,27.3186,-4.73797
Firmicutes,18.0845,-54.1001
Bacteroidetes,5.56913,9.21785
Proteobacteria,37.5223,0.902479
Firmicutes,-59.504,-8.34665
Actinobacteria,72.7427,-18.2623
Firmicutes,30.4365,-10.0487
Firmicutes,-31.4792,19.952
Firmicutes,-36.3421,11.2007
Bacteroidetes,-16.685,17.7514
Firmicutes,-15.8591,-16.8313
Actinobacteria,6.77016,55.8818
Firmicutes,-40.3992,36.6806
Proteobacteria,34.862,36.3221
Firmicutes,17.3428,-13.7279
Firmicutes,31.5075,-16.9111
Firmicutes,-50.0252,36.7749
Firmicutes,3.04364,-19.3496
Bacteroidetes,-12.4458,15.8135
Firmicutes,77.6782,-48.5249
Firmicutes,43.5228,71.3991
Firmicutes,-29.3521,7.12364
Actinobacteria,82.437,-23.9445
Firmicutes,24.1503,-65.683
Spirochaetes,77.3578,-2.66422
Firmicutes,46.2357,-51.8752
Firmicutes,24.7183,-68.2133
Actinobacteria,82.4169,-23.9857
Actinobacteria,79.9107,-17.8702
Firmicutes,22.4678,-41.6482
Actinobacteria,1.99132,39.1658
Firmicutes,-51.1561,70.5012
Firmicutes,-57.2921,35.3333
Euryarchaeota,41.0046,62.3107
Candidatus Melainabacteria,7.21986,-82.5944
Firmicutes,74.4334,20.8763
Bacteroidetes,5.18393,8.59782
Proteobacteria,63.4374,59.0294
Firmicutes,2.05488,-41.8076
Firmicutes,-26.4185,-54.1745
Firmicutes,-31.1869,37.4088
Spirochaetes,76.8526,-3.00411
Firmicutes,-22.5731,-45.5135
Firmicutes,-41.8026,56.4869
Firmicutes,-47.3381,29.1783
Firmicutes,-44.2854,47.0126
Bacteroidetes,-17.2048,2.72485
Firmicutes,10.4512,-54.7304
Firmicutes,60.5403,-47.9384
Bacteroidetes,-1.553,7.55166
Elusimicrobia,73.8589,7.68075
Firmicutes,-28.2563,12.0039
Firmicutes,-10.1973,44.4431
Firmicutes,-61.9017,-2.58107
Bacteroidetes,4.55714,8.91083
Firmicutes,-31.8111,31.7551
Firmicutes,54.1064,-0.617863
Firmicutes,-49.3939,12.9547
Proteobacteria,31.4982,36.2053
Proteobacteria,60.3366,58.0297
Bacteroidetes,-10.7843,26.9708
Firmicutes,15.8786,-18.5079
Actinobacteria,75.748,-17.5153
Euryarchaeota,39.3196,61.4481
Proteobacteria,-0.120714,-75.1146
Firmicutes,-69.5107,-36.9357
Spirochaetes,76.8526,-2.99898
Proteobacteria,34.8295,36.341
Firmicutes,73.5669,30.2878
Firmicutes,-0.791594,-60.9317
Proteobacteria,-7.04719,37.2685
Bacteroidetes,-8.79945,5.41166
Bacteroidetes,-12.0613,21.3117
Firmicutes,13.0851,-7.83688
Firmicutes,-49.3279,37.328
Firmicutes,-44.5547,1.78145
Firmicutes,-31.7323,84.7246
Proteobacteria,60.3152,58.1324
Firmicutes,29.7519,-1.22665
Firmicutes,23.4515,-22.3818
Firmicutes,-22.0208,25.0635
Bacteroidetes,69.9913,-35.9513
Bacteroidetes,4.99654,8.44818
Firmicutes,-54.5591,3.13642
Firmicutes,-22.7882,-45.5349
Candidatus Melainabacteria,7.23114,-82.5929
Proteobacteria,0.267979,-23.9174
Proteobacteria,59.5608,57.3878
Proteobacteria,-7.06608,37.2598
Actinobacteria,82.4238,-23.9732
Firmicutes,27.4693,-30.2439
Firmicutes,-60.1525,-8.27152
Firmicutes,-19.9237,49.0833
Actinobacteria,-10.8197,3.51184
Actinobacteria,83.7334,-19.645
Proteobacteria,-6.94572,37.2905
Proteobacteria,60.2576,58.0376
Firmicutes,2.67671,69.3814
Actinobacteria,84.087,-16.8965
Firmicutes,-30.907,8.23883
Firmicutes,27.4015,-4.77442
Firmicutes,-35.9123,20.971
Firmicutes,-31.9775,19.874
Firmicutes,-15.8334,-22.5811
Bacteroidetes,4.08638,9.22606
Firmicutes,-50.4859,37.0527
Firmicutes,-61.3922,4.90146
Actinobacteria,88.3162,-18.7439
Proteobacteria,4.40382,-24.9063
Firmicutes,47.3914,-51.5873
Firmicutes,-10.0081,-55.2023
Actinobacteria,43.8156,-31.2008
Actinobacteria,77.1906,-19.0783
Actinobacteria,1.9916,39.1726
Firmicutes,-5.37485,66.2963
Actinobacteria,-7.99579,-79.0955
Firmicutes,-51.1935,18.4561
Proteobacteria,61.0095,58.5893
Firmicutes,46.2976,-51.9988
Bacteroidetes,-8.74324,29.6716
Firmicutes,-36.74,27.1402
Firmicutes,-11.7581,-13.957
Firmicutes,-49.2321,37.3103
Firmicutes,-51.4435,-45.2072
Firmicutes,-51.0545,20.3519
Firmicutes,57.6576,-0.431607
Proteobacteria,-4.69221,1.29325
Firmicutes,-44.6225,3.08315
Firmicutes,3.90393,69.7598
Firmicutes,-47.1057,3.84792
Actinobacteria,-10.2753,2.58186
Bacteroidetes,-10.2164,14.4994
Actinobacteria,-9.77128,-85.0695
Bacteroidetes,-4.83783,7.69208
Firmicutes,-33.2783,49.7654
Firmicutes,-1.13028,-19.7245
Fusobacteria,51.4321,67.2947
Firmicutes,40.8313,-39.5873
Firmicutes,-28.1768,11.9776
Bacteroidetes,4.91209,9.18571
Actinobacteria,9.64329,54.1583
Firmicutes,21.8099,74.2076
Firmicutes,24.6799,-68.8123
Proteobacteria,-4.15687,-1.27145
Euryarchaeota,40.0009,63.4757
Firmicutes,47.5215,-32.4087
Firmicutes,-51.1957,18.4317
Firmicutes,31.9286,-17.9402
Spirochaetes,76.8413,-3.00868
Proteobacteria,17.4596,67.5316
Actinobacteria,30.1706,14.1011
Actinobacteria,87.6176,-18.6986
Proteobacteria,37.6072,1.40143
Proteobacteria,60.3413,58.0604
Firmicutes,-22.7927,39.4615
Firmicutes,46.5174,-52.3078
Firmicutes,-64.2501,-11.3987
Firmicutes,-31.9653,22.8665
Firmicutes,3.06318,-19.3846
Bacteroidetes,-15.8449,24.1936
Firmicutes,-12.3228,-19.2133
Actinobacteria,82.8906,-17.9593
Firmicutes,12.5533,37.1212
Bacteroidetes,-1.38065,5.03165
Firmicutes,-38.1363,-4.11656
Firmicutes,73.501,30.3584
Firmicutes,59.8682,-47.584
Firmicutes,30.8644,-9.06028
Firmicutes,10.6203,-41.9996
Firmicutes,24.9109,2.27566
Firmicutes,11.535,24.3371
Firmicutes,-9.96216,-55.1254
Firmicutes,-26.4627,-54.168
Bacteroidetes,-18.5903,3.37783
Firmicutes,-27.2915,61.0448
Firmicutes,-51.7329,34.5004
Firmicutes,17.8797,-54.1122
Firmicutes,1.39997,-17.0777
Firmicutes,-50.3037,9.88363
Firmicutes,13.137,12.6561
Bacteroidetes,-68.1699,-5.86713
Proteobacteria,-14.376,-11.3422
Firmicutes,-42.503,56.7676
Bacteroidetes,5.58717,9.21899
Firmicutes,-58.9901,5.89065
Candidatus Melainabacteria,11.4928,-84.92
Firmicutes,27.7701,-31.9705
Firmicutes,-32.0542,85.9984
Firmicutes,-52.224,10.9138
Firmicutes,-6.95189,67.5009
Proteobacteria,60.4767,58.1457
Firmicutes,24.4069,-22.4623
Firmicutes,-1.92292,-19.4032
Actinobacteria,70.3998,-16.3993
Bacteroidetes,-17.5566,16.5735
Proteobacteria,-62.4189,-43.2479
Firmicutes,-91.7856,-5.74253
Firmicutes,54.7244,11.6467
Firmicutes,-23.7171,44.1154
Firmicutes,-6.99415,-44.3897
Firmicutes,-75.4595,0.458885
Firmicutes,54.1461,-0.594656
Firmicutes,-33.7849,56.0586
Bacteroidetes,-3.47234,8.97601
Firmicutes,1.36862,-17.2234
Bacteroidetes,-30.7721,-82.2487
Firmicutes,7.20301,-15.9379
Firmicutes,43.1668,71.3714
Candidatus Melainabacteria,7.26786,-82.5893
Firmicutes,-49.7498,36.94
Proteobacteria,59.5527,58.2596
Proteobacteria,33.9589,35.1989
Elusimicrobia,73.9163,7.64762
Firmicutes,10.4485,-54.6908
Bacteroidetes,-92.0806,5.77486
Firmicutes,-64.2633,13.4789
Firmicutes,-52.2244,10.929
Firmicutes,-54.4429,3.3929
Firmicutes,-2.17557,-20.7147
Bacteroidetes,-25.9061,81.1468
Firmicutes,-5.48419,73.5882
Firmicutes,-32.1013,19.8709
Firmicutes,-33.3478,50.4474
Firmicutes,-49.2254,37.2984
Firmicutes,23.4491,-16.4462
Firmicutes,-15.022,-21.2719
Actinobacteria,77.3732,-19.3408
Firmicutes,-51.4416,-45.0705
Actinobacteria,-10.8204,3.51225
Tenericutes,0.677923,-13.0594
Proteobacteria,60.5474,58.096
Firmicutes,21.7102,1.45155
Firmicutes,10.057,-41.0303
Actinobacteria,83.7322,-19.6501
Bacteroidetes,-12.0979,20.1801
Firmicutes,-31.5587,1.00488
Firmicutes,6.62669,15.0718
Firmicutes,-42.5382,56.8075
Candidatus Melainabacteria,-4.51019,-60.2372
Bacteroidetes,-15.7531,22.8058
Bacteroidetes,-12.2357,11.3678
Firmicutes,-32.2718,25.8213
Bacteroidetes,-17.6841,6.52472
Firmicutes,16.9449,62.0143
Firmicutes,11.0014,23.9281
Firmicutes,-69.6292,-36.455
Spirochaetes,76.8563,-2.98925
Firmicutes,-42.5808,56.8488
Firmicutes,-2.12112,-20.646
Firmicutes,24.2938,-16.1405
Actinobacteria,6.8869,55.9841
Firmicutes,43.3023,71.7417
Bacteroidetes,-9.45264,15.3319
Firmicutes,17.166,-13.9273
Bacteroidetes,5.63347,8.71159
Bacteroidetes,-11.2721,21.277
Proteobacteria,61.032,58.593
Firmicutes,-15.5257,-17.653
Firmicutes,71.317,24.4977
Firmicutes,46.1953,-52.9781
Proteobacteria,34.7936,37.02
Firmicutes,9.84925,-41.2636
Firmicutes,-21.8347,73.5101
Actinobacteria,56.7011,15.6257
Firmicutes,80.6603,14.7899
Firmicutes,-37.3252,67.3253
Firmicutes,41.4044,-62.9795
Bacteroidetes,-26.5451,-11.9095
Proteobacteria,64.1345,12.4483
Firmicutes,30.7885,-16.485
Firmicutes,-49.8306,36.9788
Firmicutes,-33.7422,55.7311
Elusimicrobia,73.8687,7.67496
Bacteroidetes,-17.6465,16.7106
Bacteroidetes,-4.31955,11.1143
Firmicutes,-11.8237,-55.7717
Bacteroidetes,69.9913,-35.9513
Actinobacteria,7.48191,57.9006
Bacteroidetes,-8.7679,29.6457
Firmicutes,-59.9492,-58.7911
Firmicutes,22.057,73.9935
Firmicutes,3.08226,-19.2989
Firmicutes,21.815,74.2628
Firmicutes,-23.7185,44.1229
Firmicutes,-33.7867,55.8815
Firmicutes,10.4447,-54.7714
Firmicutes,3.87351,-59.7159
Firmicutes,40.8501,-39.5855
Bacteroidetes,-10.1695,15.8366
Proteobacteria,-5.15543,1.56398
Firmicutes,-11.2608,-55.2273
Bacteroidetes,5.10319,8.54967
Actinobacteria,74.8315,-16.4028
Bacteroidetes,-10.7852,27.019
Firmicutes,73.9946,20.5689
Bacteroidetes,-3.05829,4.98966
Firmicutes,1.3564,-17.2629
Firmicutes,23.0046,0.706043
Firmicutes,80.6571,14.7665
Firmicutes,2.56724,-41.902
Spirochaetes,70.0832,-51.5808
Firmicutes,85.9122,-5.23616
Firmicutes,16.4396,-13.044
Firmicutes,-47.189,30.7845
Firmicutes,-21.993,25.0372
Bacteroidetes,37.1446,55.5943
Firmicutes,-49.2942,36.9852
Firmicutes,27.1078,81.3277
Firmicutes,72.249,-42.4559
Proteobacteria,39.3003,-24.5677
Candidatus Melainabacteria,11.6827,-83.8924
Bacteroidetes,64.9057,-8.91152
Bacteroidetes,-9.40975,14.8632
Firmicutes,-54.5103,3.13569
Bacteroidetes,-75.1364,24.6748
Bacteroidetes,-12.4512,18.6679
Firmicutes,-15.1445,-21.6781
Actinobacteria,-10.8171,3.50607
Firmicutes,15.832,86.7588
Firmicutes,-26.5761,-54.1262
Firmicutes,-31.136,37.6566
Firmicutes,-51.2153,70.4479
Firmicutes,-43.0265,48.3614
Actinobacteria,82.4169,-23.9908
Proteobacteria,60.5958,58.0488
Actinobacteria,83.7158,-19.6603
Firmicutes,17.8806,-54.1487
Proteobacteria,4.91581,-26.3604
Firmicutes,-36.7571,26.5172
Firmicutes,69.8163,54.4742
Firmicutes,46.3872,-52.0208
Firmicutes,-19.4031,-8.61477
Candidatus Melainabacteria,11.7775,-84.9034
Bacteroidetes,21.2578,80.9482
Proteobacteria,60.6944,56.4233
Actinobacteria,-10.8256,3.52115
Actinobacteria,1.98189,39.1908
Firmicutes,7.36956,14.7281
Firmicutes,47.0679,-51.6121
Firmicutes,16.3054,60.0763
Actinobacteria,82.4193,-23.9823
Firmicutes,-42.0073,-51.2976
Firmicutes,-19.3557,-8.64594
Actinobacteria,6.65688,55.9584
Firmicutes,2.60288,-60.2799
Bacteroidetes,0.708273,10.3725
Bacteroidetes,-13.4426,26.4722
Firmicutes,21.3181,3.27047
Firmicutes,10.0328,-40.2529
Proteobacteria,60.2421,57.9979
Firmicutes,-1.94691,-19.4167
Bacteroidetes,-18.3889,3.24177
Firmicutes,-51.0483,36.6184
Bacteroidetes,-18.4621,22.9227
Firmicutes,1.36206,-17.2541
Bacteroidetes,-11.0192,21.0589
Elusimicrobia,73.8725,7.6727
Bacteroidetes,-45.4529,12.1018
Proteobacteria,-34.4608,-40.9562
Bacteroidetes,64.6143,-10.9747
Firmicutes,-5.63307,-44.3594
Firmicutes,-67.307,-33.9818
Bacteroidetes,-4.85981,12.1856
Bacteroidetes,5.67892,8.75003
Bacteroidetes,-15.4718,23.6732
Firmicutes,17.1313,-13.9324
Proteobacteria,33.7892,35.7289
Firmicutes,22.832,-20.4077
Firmicutes,27.8762,23.6014
Firmicutes,10.4598,-54.7135
Firmicutes,-8.42749,60.631
Firmicutes,64.2172,-27.4817
Firmicutes,71.7966,-42.7239
Firmicutes,-50.1767,10.621
Proteobacteria,15.6659,68.9284
Firmicutes,59.8772,-47.7156
Firmicutes,-21.9913,24.9588
Bacteroidetes,-11.6211,16.9625
Actinobacteria,76.9587,-18.6745
Actinobacteria,8.88002,54.4806
Proteobacteria,60.4543,58.0704
Firmicutes,3.01204,-19.4036
Firmicutes,-52.1805,13.827
Firmicutes,-31.0456,1.51093
Firmicutes,-67.4811,-34.0209
Firmicutes,54.1472,-0.591163
Firmicutes,-22.6845,-45.5608
Firmicutes,-26.8568,42.6642
Firmicutes,17.5944,62.8331
Firmicutes,7.92484,-17.0206
Bacteroidetes,-2.73063,5.04231
Firmicutes,-39.8954,-15.1019
Firmicutes,-11.4605,-55.0557
Firmicutes,-26.3599,44.1387
Firmicutes,-43.6067,7.165
Firmicutes,-33.3694,29.9205
Proteobacteria,58.953,57.5318
Firmicutes,-48.7496,71.367
Proteobacteria,-7.05026,37.2521
Firmicutes,23.8457,-58.891
Firmicutes,27.62,70.3715
Bacteroidetes,63.6761,-10.782
Firmicutes,43.3138,71.6728
Bacteroidetes,-17.7195,6.48668
Firmicutes,23.3587,-22.4356
Firmicutes,-61.2825,-59.4214
Firmicutes,2.40787,-41.2418
Firmicutes,74.3075,30.1391
Proteobacteria,4.51905,-25.1388
Firmicutes,30.5897,-1.60831
Firmicutes,-15.8404,-17.6399
Firmicutes,11.521,24.0205
Bacteroidetes,-25.8422,81.1453
Firmicutes,-51.5447,-37.4779
Firmicutes,31.3488,-17.2234
Firmicutes,-8.06254,-21.7827
Firmicutes,85.236,-8.79666
Firmicutes,-45.9299,-47.1638
Bacteroidetes,-31.4018,-82.8285
Bacteroidetes,-1.49152,5.03285
Firmicutes,54.2864,-39.7637
Firmicutes,-64.418,14.1945
Firmicutes,24.6353,-68.5527
Bacteroidetes,5.33967,8.34673
Firmicutes,81.6513,14.9557
Proteobacteria,59.7011,57.9003
Firmicutes,22.9888,3.29083
Firmicutes,-31.5257,1.39417
Actinobacteria,82.4183,-23.98
Firmicutes,-21.992,25.0574
Firmicutes,73.6819,30.1741
Firmicutes,-70.7714,-13.8639
Bacteroidetes,-9.97812,14.3248
Proteobacteria,-4.35149,1.16066
Firmicutes,-49.3756,37.0226
Firmicutes,-35.9577,22.2061
Candidatus Melainabacteria,5.53209,-84.6575
Actinobacteria,74.954,-16.36
Actinobacteria,-10.821,3.5136
Firmicutes,-51.6593,-37.5141
Bacteroidetes,-12.6018,18.3615
Firmicutes,-26.4751,-54.1403
Actinobacteria,83.301,-18.4925
Firmicutes,-30.5776,8.57181
Firmicutes,52.2534,-48.5942
Firmicutes,54.1483,-39.8997
Firmicutes,7.43461,14.6983
Actinobacteria,9.87511,53.8289
Firmicutes,-22.0833,73.8449
Firmicutes,13.0898,12.655
Actinobacteria,69.7658,-15.7793
Firmicutes,-5.74038,73.1658
Firmicutes,-70.6508,-15.5561
Firmicutes,-30.3887,65.8102
Firmicutes,-30.9815,9.20957
Firmicutes,31.9575,10.5867
Firmicutes,61.3462,-3.79938
Firmicutes,-5.36172,73.3925
Firmicutes,77.6778,-48.5244
Firmicutes,-64.4336,12.8209
Actinobacteria,-16.4291,-67.6254
Actinobacteria,6.6269,55.7484
Firmicutes,-31.9353,19.8528
Proteobacteria,-4.76577,1.53041
Firmicutes,57.0081,-12.283
Firmicutes,-33.3989,49.4773
Firmicutes,7.37139,14.7277
Firmicutes,-44.6263,3.06347
Proteobacteria,61.0387,58.5233
Firmicutes,-31.8247,31.742
Firmicutes,-44.9102,-1.33759
Bacteroidetes,63.3577,-10.6731
Proteobacteria,60.1418,57.7602
Firmicutes,-37.8794,80.1472
Firmicutes,23.3253,-17.2823
Bacteroidetes,6.43157,7.85388
Firmicutes,81.6653,14.2872
Firmicutes,-4.10039,-6.2063
Firmicutes,22.0202,1.78769
Firmicutes,-64.2251,13.4866
Firmicutes,69.4944,54.6667
Spirochaetes,77.3723,-2.65128
Bacteroidetes,2.27371,12.2048
Firmicutes,-43.5702,7.1164
Firmicutes,54.144,-0.591535
Bacteroidetes,5.07561,8.47572
Firmicutes,28.8855,-22.9888
Firmicutes,2.44973,-41.9488
Firmicutes,-8.24961,60.6235
Bacteroidetes,-16.6218,81.108
Spirochaetes,76.8532,-3.00232
Firmicutes,11.4081,23.2638
Firmicutes,-49.0542,69.6534
Firmicutes,78.1207,24.1525
Bacteroidetes,-14.1705,16.6663
Proteobacteria,60.249,58.1125
Bacteroidetes,5.00986,8.47625
Firmicutes,31.5372,-18.2141
Elusimicrobia,73.9063,7.65284
Firmicutes,-1.81047,-70.9166
Firmicutes,22.1948,-68.2486
Firmicutes,-21.9928,25.0325
Firmicutes,47.003,-52.4474
Firmicutes,-58.83,5.79844
Firmicutes,-75.7222,0.244943
Bacteroidetes,-2.74234,6.88185
Firmicutes,-31.5419,0.930541
Firmicutes,-10.6107,-14.233
Bacteroidetes,-8.74087,29.6557
Proteobacteria,-4.01492,-0.634723
Firmicutes,-35.9784,22.0714
Firmicutes,-2.17667,-20.6951
Bacteroidetes,-18.4788,3.32508
Bacteroidetes,-10.5797,20.931
Firmicutes,21.6708,1.7267
Firmicutes,9.17837,-41.5175
Firmicutes,-33.5786,50.3373
Proteobacteria,-36.7638,-42.039
Firmicutes,73.3578,30.4624
Firmicutes,-69.6784,-36.7286
Firmicutes,28.8258,-23.1524
Bacteroidetes,-8.51588,16.3082
Bacteroidetes,69.9913,-35.9513
Firmicutes,-32.0089,56.1478
Bacteroidetes,-17.937,16.1016
Firmicutes,-60.2756,-8.07746
Firmicutes,-49.531,37.0031
Firmicutes,25.8567,-30.0131
Firmicutes,24.6825,-23.4037
Proteobacteria,60.3316,58.0757
Firmicutes,-1.00825,-19.7187
Firmicutes,47.3293,-51.4906
Proteobacteria,60.5581,57.3941
Firmicutes,-33.0451,25.7263
Firmicutes,-47.4222,29.077
Firmicutes,-26.4484,-54.2284
Firmicutes,-56.4293,35.1649
Firmicutes,12.8949,88.4061
Firmicutes,77.6771,-48.5241
Firmicutes,14.1252,-9.87593
Firmicutes,24.6425,-68.8909
Candidatus Melainabacteria,11.3667,-84.5611
Spirochaetes,76.8539,-2.99398
Actinobacteria,-10.8389,3.54114
Firmicutes,34.9439,-7.41156
Firmicutes,-13.8156,-34.1235
Actinobacteria,74.9408,-16.3625
Bacteroidetes,-3.93538,5.17755
Firmicutes,23.6861,-16.2314
Proteobacteria,-36.8163,-40.8181
Proteobacteria,4.53662,-24.9971
Bacteroidetes,26.0388,13.3302
Firmicutes,-58.0598,-7.95616
Firmicutes,-67.319,-34.0672
Firmicutes,-56.4945,-26.574
Firmicutes,-41.8611,56.8191
Firmicutes,-51.44,-45.1266
Actinobacteria,77.254,-19.2886
Bacteroidetes,-12.7185,18.5611
Firmicutes,-6.48921,67.1636
Firmicutes,-49.5894,36.9583
Candidatus Melainabacteria,11.4907,-84.9363
Proteobacteria,-0.111443,-75.0753
Firmicutes,1.32709,-17.3432
Actinobacteria,77.0231,-18.6689
Bacteroidetes,38.3368,52.5875
Bacteroidetes,4.90011,8.50736
Firmicutes,-26.8647,42.6938
Firmicutes,24.6042,2.15645
Firmicutes,-51.9906,34.1863
Firmicutes,-33.3536,29.9232
Elusimicrobia,73.8326,7.69575
Firmicutes,-21.9926,25.033
Firmicutes,-91.5872,-5.69321
Firmicutes,74.3337,30.1543
Euryarchaeota,40.2106,62.5947
Firmicutes,-33.1028,27.4492
Firmicutes,87.9844,24.5554
Firmicutes,12.8008,-32.8673
Actinobacteria,-10.8393,3.54104
Firmicutes,44.6889,-53.2714
Firmicutes,-38.9829,80.6169
Actinobacteria,88.1408,-18.6967
Firmicutes,29.9581,-47.2274
Proteobacteria,34.9261,36.2846
Firmicutes,-23.9555,-53.5253
Firmicutes,-41.8156,-51.2369
Bacteroidetes,31.5591,52.7296
Firmicutes,51.1073,-34.7352
Firmicutes,59.1742,-17.25
Bacteroidetes,-8.67053,14.2625
Firmicutes,-31.3414,1.45254
Firmicutes,-52.3052,34.4307
Firmicutes,-12.9626,-15.1584
Actinobacteria,-20.8637,-74.599
Actinobacteria,77.2012,-19.2377
Proteobacteria,-36.6474,-42.2571
Firmicutes,-31.9269,22.8677
Firmicutes,20.0205,63.8891
Firmicutes,-60.1408,-8.02294
Firmicutes,-9.96567,-55.1419
Firmicutes,-32.853,26.8785
Bacteroidetes,-17.4643,16.5457
Firmicutes,-5.23829,-17.9375
Bacteroidetes,-15.3597,23.7575
Actinobacteria,10.5157,54.2749
Actinobacteria,83.7292,-19.6593
Firmicutes,-30.5135,19.163
Proteobacteria,60.3178,57.9652
Firmicutes,-5.4882,66.9052
Firmicutes,-56.1319,50.7423
Firmicutes,20.5742,2.46777
Firmicutes,-31.8214,31.7444
Bacteroidetes,-17.0849,6.80703
Bacteroidetes,-4.25645,11.2176
Proteobacteria,5.04705,-26.7218
Firmicutes,-1.88473,-9.49395
Candidatus Melainabacteria,5.3883,-85.4249
Bacteroidetes,-15.4497,23.7368
Spirochaetes,77.528,-2.57334
Actinobacteria,8.4055,54.2998
Firmicutes,21.4361,1.13492
Proteobacteria,-4.59997,1.25841
Actinobacteria,74.833,-16.581
Proteobacteria,-7.05886,37.2462
Bacteroidetes,-3.92915,5.17465
Firmicutes,46.7676,-52.3137
Firmicutes,-30.7715,10.5946
Firmicutes,-14.9319,-17.6725
Bacteroidetes,-10.3019,18.7742
Firmicutes,-49.602,36.8864
Actinobacteria,-10.8668,3.58552
Bacteroidetes,-18.4483,3.01832
Firmicutes,-1.83796,-19.387
Proteobacteria,60.4043,58.0356
Firmicutes,-41.8356,-51.2519
Proteobacteria,33.5386,35.8527
Firmicutes,-33.3278,29.953
Firmicutes,-27.9649,12.0984
Proteobacteria,-3.84199,-0.719772
Proteobacteria,60.3699,58.0342
Firmicutes,-63.1345,13.6358
Firmicutes,-33.7054,56.0547
Firmicutes,16.9067,61.8948
Firmicutes,43.8498,-52.1904
Firmicutes,-23.681,44.1006
Firmicutes,61.2586,-3.66079
Proteobacteria,61.1332,58.6735
Firmicutes,57.7263,-0.740015
Bacteroidetes,-11.9968,16.5217
Firmicutes,-21.9526,22.7363
Proteobacteria,-5.18079,1.05018
Firmicutes,-51.4906,18.2332
Firmicutes,-33.8833,50.2311
Firmicutes,24.4379,-15.9165
Firmicutes,-54.4473,3.3737
Firmicutes,-15.2343,-21.882
Firmicutes,-44.5182,1.77859
Firmicutes,-31.8458,31.7231
Bacteroidetes,-8.75157,29.6559
Firmicutes,-30.8634,37.7629
Firmicutes,-57.5864,16.8631
Firmicutes,-41.8321,-51.2261
Firmicutes,-40.0197,-15.2282
Bacteroidetes,-11.4769,16.8632
Bacteroidetes,-18.4672,3.27617
Firmicutes,-51.3442,-44.9125
Bacteroidetes,-3.02773,9.25956
Firmicutes,-11.7208,-56.2049
Firmicutes,-60.1458,-7.84378
Firmicutes,61.3412,-3.83611
Proteobacteria,60.9932,58.5016
Firmicutes,77.678,-48.5245
Actinobacteria,74.8215,-16.5615
Firmicutes,-33.7531,56.0892
Firmicutes,-33.3412,29.899
Firmicutes,-49.5424,36.8809
Firmicutes,10.0902,-41.1236
Firmicutes,-5.97272,67.5071
Firmicutes,-46.3549,8.61363
Firmicutes,-32.6071,25.6308
Firmicutes,47.6322,-51.8821
Firmicutes,-2.14325,-20.7117
Actinobacteria,-10.8719,3.59104
Bacteroidetes,-9.44368,14.7319
Actinobacteria,-17.1645,-73.5006
Proteobacteria,-4.1466,0.15242
Actinobacteria,83.7838,-19.6229
Firmicutes,-43.6633,7.24869
Firmicutes,3.01078,-19.3932
Firmicutes,16.9014,-6.13083
Firmicutes,12.2004,-48.5046
Actinobacteria,-10.4144,-85.1256
Firmicutes,-21.7916,73.5675
Bacteroidetes,4.98584,8.48535
Firmicutes,-70.5265,-15.5943
Bacteroidetes,-17.7163,16.1103
Actinobacteria,79.9057,-17.8694
Firmicutes,-57.2306,35.4618
Firmicutes,-44.6007,3.11007
Actinobacteria,9.95468,55.3433
Firmicutes,11.2878,-48.395
Firmicutes,-2.00179,-12.4208
Firmicutes,-22.8323,39.3908
Firmicutes,53.655,-48.8771
Proteobacteria,-5.35451,1.03446
Proteobacteria,60.5385,57.8049
Proteobacteria,-4.5735,1.25155
Candidatus Melainabacteria,10.5387,-85.0512
Firmicutes,53.6165,-48.8639
